name,brand,reviews.text,reviews.rating,review_label
OnePlus Nord CE 4,OnePlus,Battery easily lasts a full day.,5,real
OnePlus Nord CE 4,OnePlus,Excellent performance and smooth UI.,5,real
OnePlus Nord CE 4,OnePlus,Premium design and fantastic display.,5,real
OnePlus Nord CE 4,OnePlus,Amazing camera quality and strong battery life.,4,real
OnePlus Nord CE 4,OnePlus,Battery easily lasts a full day.,5,real
OnePlus Nord CE 4,OnePlus,Amazing camera quality and strong battery life.,4,real
OnePlus Nord CE 4,OnePlus,Premium design and fantastic display.,4,real
OnePlus Nord CE 4,OnePlus,Great value for the price.,5,real
OnePlus Nord CE 4,OnePlus,Excellent performance and smooth UI.,4,real
OnePlus Nord CE 4,OnePlus,Amazing camera quality and strong battery life.,4,real
OnePlus Nord CE 4,OnePlus,Premium design and fantastic display.,5,real
OnePlus Nord CE 4,OnePlus,Battery drains quickly during normal use.,3,real
OnePlus Nord CE 4,OnePlus,Great value for the price.,5,real
OnePlus Nord CE 4,OnePlus,Camera quality is disappointing.,1,real
OnePlus Nord CE 4,OnePlus,Great value for the price.,5,real
OnePlus Nord CE 4,OnePlus,Great value for the price.,4,real
OnePlus Nord CE 4,OnePlus,Very fast phone and perfect for gaming.,5,real
OnePlus Nord CE 4,OnePlus,Performance drops while multitasking.,3,real
OnePlus Nord CE 4,OnePlus,Phone overheats during gaming.,3,real
OnePlus Nord CE 4,OnePlus,Not worth the price.,1,real
OnePlus Nord CE 4,OnePlus,Great value for the price.,4,real
OnePlus Nord CE 4,OnePlus,Phone overheats during gaming.,3,real
OnePlus Nord CE 4,OnePlus,Premium design and fantastic display.,4,real
OnePlus Nord CE 4,OnePlus,Amazing camera quality and strong battery life.,5,real
OnePlus Nord CE 4,OnePlus,Very fast phone and perfect for gaming.,4,real
OnePlus Nord CE 4,OnePlus,Great value for the price.,4,real
OnePlus Nord CE 4,OnePlus,Very fast phone and perfect for gaming.,5,real
OnePlus Nord CE 4,OnePlus,Premium design and fantastic display.,5,real
OnePlus Nord CE 4,OnePlus,Amazing camera quality and strong battery life.,4,real
OnePlus Nord CE 4,OnePlus,Battery easily lasts a full day.,5,real
OnePlus Nord CE 4,OnePlus,Premium design and fantastic display.,4,real
OnePlus Nord CE 4,OnePlus,Premium design and fantastic display.,5,real
OnePlus Nord CE 4,OnePlus,Battery easily lasts a full day.,5,real
OnePlus Nord CE 4,OnePlus,Very fast phone and perfect for gaming.,4,real
OnePlus Nord CE 4,OnePlus,Excellent performance and smooth UI.,5,real
OnePlus Nord CE 4,OnePlus,Excellent performance and smooth UI.,4,real
OnePlus Nord CE 4,OnePlus,Premium design and fantastic display.,5,real
OnePlus Nord CE 4,OnePlus,Excellent performance and smooth UI.,5,real
OnePlus Nord CE 4,OnePlus,Great value for the price.,5,real
OnePlus Nord CE 4,OnePlus,Premium design and fantastic display.,5,real
OnePlus Nord CE 4,OnePlus,Software bugs appear frequently.,3,real
OnePlus Nord CE 4,OnePlus,Excellent performance and smooth UI.,4,real
OnePlus Nord CE 4,OnePlus,Amazing camera quality and strong battery life.,4,real
OnePlus Nord CE 4,OnePlus,Premium design and fantastic display.,5,real
OnePlus Nord CE 4,OnePlus,Great value for the price.,5,real
OnePlus Nord CE 4,OnePlus,Phone overheats during gaming.,2,real
OnePlus Nord CE 4,OnePlus,Battery drains quickly during normal use.,3,real
OnePlus Nord CE 4,OnePlus,Battery easily lasts a full day.,4,real
OnePlus Nord CE 4,OnePlus,Premium design and fantastic display.,5,real
OnePlus Nord CE 4,OnePlus,Battery easily lasts a full day.,5,real
OnePlus Nord CE 4,OnePlus,Very fast phone and perfect for gaming.,5,real
OnePlus Nord CE 4,OnePlus,Amazing camera quality and strong battery life.,4,real
OnePlus Nord CE 4,OnePlus,Excellent performance and smooth UI.,5,real
OnePlus Nord CE 4,OnePlus,Battery easily lasts a full day.,5,real
OnePlus Nord CE 4,OnePlus,Performance drops while multitasking.,2,real
OnePlus Nord CE 4,OnePlus,Amazing camera quality and strong battery life.,5,real
OnePlus Nord CE 4,OnePlus,Software bugs appear frequently.,1,real
OnePlus Nord CE 4,OnePlus,Battery easily lasts a full day.,4,real
OnePlus Nord CE 4,OnePlus,Very fast phone and perfect for gaming.,4,real
OnePlus Nord CE 4,OnePlus,Great value for the price.,4,real
OnePlus Nord CE 4,OnePlus,Premium design and fantastic display.,5,real
OnePlus Nord CE 4,OnePlus,Very fast phone and perfect for gaming.,4,real
OnePlus Nord CE 4,OnePlus,Excellent performance and smooth UI.,5,real
OnePlus Nord CE 4,OnePlus,Great value for the price.,4,real
OnePlus Nord CE 4,OnePlus,Not worth the price.,2,real
OnePlus Nord CE 4,OnePlus,Premium design and fantastic display.,5,real
OnePlus Nord CE 4,OnePlus,Battery easily lasts a full day.,4,real
OnePlus Nord CE 4,OnePlus,Excellent performance and smooth UI.,5,real
OnePlus Nord CE 4,OnePlus,Battery easily lasts a full day.,5,real
OnePlus Nord CE 4,OnePlus,Excellent performance and smooth UI.,5,real
OnePlus Nord CE 4,OnePlus,Battery easily lasts a full day.,5,real
OnePlus Nord CE 4,OnePlus,Very fast phone and perfect for gaming.,4,real
OnePlus Nord CE 4,OnePlus,Battery drains quickly during normal use.,1,real
OnePlus Nord CE 4,OnePlus,Great value for the price.,5,real
OnePlus Nord CE 4,OnePlus,Very fast phone and perfect for gaming.,5,real
OnePlus Nord CE 4,OnePlus,Premium design and fantastic display.,5,real
OnePlus Nord CE 4,OnePlus,Battery easily lasts a full day.,5,real
OnePlus Nord CE 4,OnePlus,Very fast phone and perfect for gaming.,4,real
OnePlus Nord CE 4,OnePlus,Very fast phone and perfect for gaming.,5,real
OnePlus Nord CE 4,OnePlus,Excellent performance and smooth UI.,5,real
OnePlus Nord CE 4,OnePlus,Excellent performance and smooth UI.,4,real
OnePlus Nord CE 4,OnePlus,Excellent performance and smooth UI.,5,real
OnePlus Nord CE 4,OnePlus,Excellent performance and smooth UI.,5,real
OnePlus Nord CE 4,OnePlus,Premium design and fantastic display.,4,real
OnePlus Nord CE 4,OnePlus,Great value for the price.,5,real
OnePlus Nord CE 4,OnePlus,Great value for the price.,4,real
OnePlus Nord CE 4,OnePlus,Great value for the price.,5,real
OnePlus Nord CE 4,OnePlus,Battery drains quickly during normal use.,3,real
OnePlus Nord CE 4,OnePlus,Premium design and fantastic display.,5,real
OnePlus Nord CE 4,OnePlus,Excellent performance and smooth UI.,5,real
OnePlus Nord CE 4,OnePlus,Premium design and fantastic display.,5,real
OnePlus Nord CE 4,OnePlus,Amazing camera quality and strong battery life.,5,real
OnePlus Nord CE 4,OnePlus,Excellent performance and smooth UI.,5,real
OnePlus Nord CE 4,OnePlus,Amazing camera quality and strong battery life.,5,real
OnePlus Nord CE 4,OnePlus,Not worth the price.,2,real
OnePlus Nord CE 4,OnePlus,Very fast phone and perfect for gaming.,5,real
OnePlus Nord CE 4,OnePlus,Not worth the price.,1,real
OnePlus Nord CE 4,OnePlus,Software bugs appear frequently.,2,real
OnePlus Nord CE 4,OnePlus,Software bugs appear frequently.,1,real
OnePlus Nord CE 4,OnePlus,Amazing camera quality and strong battery life.,5,real
OnePlus Nord CE 4,OnePlus,Battery easily lasts a full day.,4,real
OnePlus Nord CE 4,OnePlus,Premium design and fantastic display.,4,real
OnePlus Nord CE 4,OnePlus,Great value for the price.,5,real
OnePlus Nord CE 4,OnePlus,Excellent performance and smooth UI.,4,real
OnePlus Nord CE 4,OnePlus,Premium design and fantastic display.,5,real
OnePlus Nord CE 4,OnePlus,Amazing camera quality and strong battery life.,5,real
OnePlus Nord CE 4,OnePlus,Software bugs appear frequently.,3,real
OnePlus Nord CE 4,OnePlus,Battery easily lasts a full day.,5,real
OnePlus Nord CE 4,OnePlus,Battery easily lasts a full day.,4,real
OnePlus Nord CE 4,OnePlus,Great value for the price.,5,real
OnePlus Nord CE 4,OnePlus,Excellent performance and smooth UI.,5,real
OnePlus Nord CE 4,OnePlus,Very fast phone and perfect for gaming.,4,real
OnePlus Nord CE 4,OnePlus,Amazing camera quality and strong battery life.,5,real
OnePlus Nord CE 4,OnePlus,Very fast phone and perfect for gaming.,4,real
OnePlus Nord CE 4,OnePlus,Great value for the price.,4,real
OnePlus Nord CE 4,OnePlus,Premium design and fantastic display.,4,real
Mi 10,Xiaomi,Performance drops while multitasking.,2,real
Mi 10,Xiaomi,Excellent performance and smooth UI.,5,real
Mi 10,Xiaomi,Premium design and fantastic display.,4,real
Mi 10,Xiaomi,Excellent performance and smooth UI.,5,real
Mi 10,Xiaomi,Phone overheats during gaming.,1,real
Mi 10,Xiaomi,Very fast phone and perfect for gaming.,5,real
Mi 10,Xiaomi,Great value for the price.,5,real
Mi 10,Xiaomi,Premium design and fantastic display.,4,real
Mi 10,Xiaomi,Phone overheats during gaming.,1,real
Mi 10,Xiaomi,Performance drops while multitasking.,3,real
Mi 10,Xiaomi,Premium design and fantastic display.,4,real
Mi 10,Xiaomi,Excellent performance and smooth UI.,4,real
Mi 10,Xiaomi,Premium design and fantastic display.,4,real
Mi 10,Xiaomi,Battery drains quickly during normal use.,3,real
Mi 10,Xiaomi,Very fast phone and perfect for gaming.,5,real
Mi 10,Xiaomi,Phone overheats during gaming.,1,real
Mi 10,Xiaomi,Amazing camera quality and strong battery life.,4,real
Mi 10,Xiaomi,Premium design and fantastic display.,5,real
Mi 10,Xiaomi,Premium design and fantastic display.,5,real
Mi 10,Xiaomi,Excellent performance and smooth UI.,5,real
Mi 10,Xiaomi,Excellent performance and smooth UI.,4,real
Mi 10,Xiaomi,Excellent performance and smooth UI.,4,real
Mi 10,Xiaomi,Amazing camera quality and strong battery life.,5,real
Mi 10,Xiaomi,Performance drops while multitasking.,2,real
Mi 10,Xiaomi,Amazing camera quality and strong battery life.,4,real
Mi 10,Xiaomi,Performance drops while multitasking.,2,real
Mi 10,Xiaomi,Amazing camera quality and strong battery life.,4,real
Mi 10,Xiaomi,Not worth the price.,3,real
Mi 10,Xiaomi,Not worth the price.,2,real
Mi 10,Xiaomi,Phone overheats during gaming.,2,real
Mi 10,Xiaomi,Great value for the price.,4,real
Mi 10,Xiaomi,Great value for the price.,5,real
Mi 10,Xiaomi,Camera quality is disappointing.,3,real
Mi 10,Xiaomi,Very fast phone and perfect for gaming.,5,real
Mi 10,Xiaomi,Great value for the price.,4,real
Mi 10,Xiaomi,Phone overheats during gaming.,1,real
Mi 10,Xiaomi,Excellent performance and smooth UI.,5,real
Mi 10,Xiaomi,Premium design and fantastic display.,4,real
Mi 10,Xiaomi,Premium design and fantastic display.,4,real
Mi 10,Xiaomi,Very fast phone and perfect for gaming.,4,real
Mi 10,Xiaomi,Great value for the price.,5,real
Mi 10,Xiaomi,Great value for the price.,5,real
Mi 10,Xiaomi,Battery drains quickly during normal use.,1,real
Mi 10,Xiaomi,Camera quality is disappointing.,1,real
Mi 10,Xiaomi,Battery easily lasts a full day.,5,real
Mi 10,Xiaomi,Excellent performance and smooth UI.,4,real
Mi 10,Xiaomi,Great value for the price.,4,real
Mi 10,Xiaomi,Battery easily lasts a full day.,5,real
Mi 10,Xiaomi,Great value for the price.,4,real
Mi 10,Xiaomi,Battery easily lasts a full day.,5,real
Mi 10,Xiaomi,Performance drops while multitasking.,3,real
Mi 10,Xiaomi,Performance drops while multitasking.,2,real
Mi 10,Xiaomi,Great value for the price.,5,real
Mi 10,Xiaomi,Great value for the price.,4,real
Mi 10,Xiaomi,Very fast phone and perfect for gaming.,4,real
Mi 10,Xiaomi,Battery easily lasts a full day.,4,real
Mi 10,Xiaomi,Amazing camera quality and strong battery life.,5,real
Mi 10,Xiaomi,Excellent performance and smooth UI.,4,real
Mi 10,Xiaomi,Camera quality is disappointing.,3,real
Mi 10,Xiaomi,Performance drops while multitasking.,2,real
Mi 10,Xiaomi,Very fast phone and perfect for gaming.,5,real
Mi 10,Xiaomi,Performance drops while multitasking.,3,real
Mi 10,Xiaomi,Battery drains quickly during normal use.,3,real
Mi 10,Xiaomi,Very fast phone and perfect for gaming.,5,real
Mi 10,Xiaomi,Great value for the price.,5,real
Mi 10,Xiaomi,Very fast phone and perfect for gaming.,4,real
Mi 10,Xiaomi,Excellent performance and smooth UI.,5,real
Mi 10,Xiaomi,Battery easily lasts a full day.,4,real
Mi 10,Xiaomi,Amazing camera quality and strong battery life.,4,real
Mi 10,Xiaomi,Premium design and fantastic display.,4,real
Mi 10,Xiaomi,Camera quality is disappointing.,2,real
Mi 10,Xiaomi,Very fast phone and perfect for gaming.,5,real
Mi 10,Xiaomi,Performance drops while multitasking.,1,real
Mi 10,Xiaomi,Great value for the price.,4,real
Mi 10,Xiaomi,Great value for the price.,4,real
Mi 10,Xiaomi,Battery drains quickly during normal use.,1,real
Mi 10,Xiaomi,Excellent performance and smooth UI.,4,real
Mi 10,Xiaomi,Great value for the price.,5,real
Mi 10,Xiaomi,Very fast phone and perfect for gaming.,5,real
Mi 10,Xiaomi,Battery drains quickly during normal use.,1,real
Mi 10,Xiaomi,Performance drops while multitasking.,3,real
Mi 10,Xiaomi,Premium design and fantastic display.,4,real
Mi 10,Xiaomi,Phone overheats during gaming.,1,real
Mi 10,Xiaomi,Premium design and fantastic display.,4,real
Mi 10,Xiaomi,Great value for the price.,4,real
Mi 10,Xiaomi,Excellent performance and smooth UI.,5,real
Mi 10,Xiaomi,Premium design and fantastic display.,4,real
Mi 10,Xiaomi,Premium design and fantastic display.,5,real
Mi 10,Xiaomi,Performance drops while multitasking.,1,real
Mi 10,Xiaomi,Excellent performance and smooth UI.,4,real
Mi 10,Xiaomi,Camera quality is disappointing.,1,real
Mi 10,Xiaomi,Battery easily lasts a full day.,5,real
Mi 10,Xiaomi,Performance drops while multitasking.,1,real
Mi 10,Xiaomi,Performance drops while multitasking.,2,real
Mi 10,Xiaomi,Not worth the price.,3,real
Mi 10,Xiaomi,Battery drains quickly during normal use.,1,real
Mi 10,Xiaomi,Software bugs appear frequently.,2,real
Mi 10,Xiaomi,Amazing camera quality and strong battery life.,4,real
Mi 10,Xiaomi,Amazing camera quality and strong battery life.,5,real
Mi 10,Xiaomi,Very fast phone and perfect for gaming.,5,real
Mi 10,Xiaomi,Performance drops while multitasking.,2,real
Mi 10,Xiaomi,Great value for the price.,5,real
Mi 10,Xiaomi,Excellent performance and smooth UI.,5,real
Mi 10,Xiaomi,Excellent performance and smooth UI.,5,real
Mi 10,Xiaomi,Phone overheats during gaming.,2,real
Mi 10,Xiaomi,Excellent performance and smooth UI.,5,real
Mi 10,Xiaomi,Software bugs appear frequently.,3,real
Mi 10,Xiaomi,Very fast phone and perfect for gaming.,4,real
Mi 10,Xiaomi,Performance drops while multitasking.,1,real
Mi 10,Xiaomi,Great value for the price.,5,real
Mi 10,Xiaomi,Amazing camera quality and strong battery life.,5,real
Mi 10,Xiaomi,Great value for the price.,5,real
Mi 10,Xiaomi,Excellent performance and smooth UI.,4,real
Mi 10,Xiaomi,Great value for the price.,5,real
Mi 10,Xiaomi,Excellent performance and smooth UI.,4,real
Mi 10,Xiaomi,Software bugs appear frequently.,2,real
Mi 10,Xiaomi,Amazing camera quality and strong battery life.,4,real
Mi 10,Xiaomi,Battery easily lasts a full day.,4,real
Mi 10,Xiaomi,Battery drains quickly during normal use.,2,real
Mi 10,Xiaomi,Very fast phone and perfect for gaming.,4,real
Mi 10T,Xiaomi,Amazing camera quality and strong battery life.,5,real
Mi 10T,Xiaomi,Battery easily lasts a full day.,4,real
Mi 10T,Xiaomi,Very fast phone and perfect for gaming.,5,real
Mi 10T,Xiaomi,Battery easily lasts a full day.,5,real
Mi 10T,Xiaomi,Performance drops while multitasking.,3,real
Mi 10T,Xiaomi,Camera quality is disappointing.,1,real
Mi 10T,Xiaomi,Phone overheats during gaming.,1,real
Mi 10T,Xiaomi,Excellent performance and smooth UI.,5,real
Mi 10T,Xiaomi,Premium design and fantastic display.,5,real
Mi 10T,Xiaomi,Camera quality is disappointing.,3,real
Mi 10T,Xiaomi,Software bugs appear frequently.,1,real
Mi 10T,Xiaomi,Great value for the price.,5,real
Mi 10T,Xiaomi,Very fast phone and perfect for gaming.,4,real
Mi 10T,Xiaomi,Amazing camera quality and strong battery life.,4,real
Mi 10T,Xiaomi,Very fast phone and perfect for gaming.,5,real
Mi 10T,Xiaomi,Premium design and fantastic display.,5,real
Mi 10T,Xiaomi,Very fast phone and perfect for gaming.,4,real
Mi 10T,Xiaomi,Not worth the price.,3,real
Mi 10T,Xiaomi,Great value for the price.,5,real
Mi 10T,Xiaomi,Great value for the price.,5,real
Mi 10T,Xiaomi,Phone overheats during gaming.,2,real
Mi 10T,Xiaomi,Very fast phone and perfect for gaming.,4,real
Mi 10T,Xiaomi,Phone overheats during gaming.,2,real
Mi 10T,Xiaomi,Phone overheats during gaming.,2,real
Mi 10T,Xiaomi,Great value for the price.,5,real
Mi 10T,Xiaomi,Camera quality is disappointing.,1,real
Mi 10T,Xiaomi,Software bugs appear frequently.,3,real
Mi 10T,Xiaomi,Amazing camera quality and strong battery life.,4,real
Mi 10T,Xiaomi,Battery easily lasts a full day.,4,real
Mi 10T,Xiaomi,Premium design and fantastic display.,4,real
Mi 10T,Xiaomi,Camera quality is disappointing.,1,real
Mi 10T,Xiaomi,Great value for the price.,4,real
Mi 10T,Xiaomi,Amazing camera quality and strong battery life.,5,real
Mi 10T,Xiaomi,Phone overheats during gaming.,1,real
Mi 10T,Xiaomi,Software bugs appear frequently.,3,real
Mi 10T,Xiaomi,Battery drains quickly during normal use.,1,real
Mi 10T,Xiaomi,Amazing camera quality and strong battery life.,4,real
Mi 10T,Xiaomi,Battery drains quickly during normal use.,1,real
Mi 10T,Xiaomi,Battery drains quickly during normal use.,1,real
Mi 10T,Xiaomi,Phone overheats during gaming.,1,real
Mi 10T,Xiaomi,Excellent performance and smooth UI.,4,real
Mi 10T,Xiaomi,Not worth the price.,2,real
Mi 10T,Xiaomi,Performance drops while multitasking.,1,real
Mi 10T,Xiaomi,Battery easily lasts a full day.,5,real
Mi 10T,Xiaomi,Camera quality is disappointing.,2,real
Mi 10T,Xiaomi,Performance drops while multitasking.,3,real
Mi 10T,Xiaomi,Performance drops while multitasking.,3,real
Mi 10T,Xiaomi,Amazing camera quality and strong battery life.,5,real
Mi 10T,Xiaomi,Amazing camera quality and strong battery life.,5,real
Mi 10T,Xiaomi,Excellent performance and smooth UI.,4,real
Mi 10T,Xiaomi,Very fast phone and perfect for gaming.,5,real
Mi 10T,Xiaomi,Very fast phone and perfect for gaming.,4,real
Mi 10T,Xiaomi,Battery easily lasts a full day.,5,real
